grlivarea,bsmtfinsf1,overallqual,neighborhood_NridgHt,exterqual,garagearea,bsmtexposure,neighborhood_StoneBr,overallcond,masvnrarea,kitchenqual,bldgtype_TwnhsE,bsmtunfsf,bsmtfintype1_None,bsmtqual,bldgtype_Twnhs,exterior1st_BrkFace,functional_Typ,agesold,yearbuilt,neighborhood_GrnHill,garagefinish_RFn,mssubclass_20,roofmatl_WdShngl,masvnr,neighborhood_NoRidge,bedroomabvgr,masvnrtype_Stone,fireplaces,lotarea
2730,28.0,7,0,4,576.0,4,0,5,172.0,4,0,0.0,0,3,0,0,1,21,1986,0,0,0,0,1,0,4,0,1,10380
1786,648.0,6,0,3,684.0,1,0,5,0.0,4,0,176.0,0,4,0,0,1,10,1997,0,1,0,0,0,0,3,0,0,9337
1040,0.0,4,0,3,420.0,0,0,5,0.0,3,0,0.0,1,0,0,1,1,60,1949,0,0,0,0,0,0,2,0,0,7200
2350,234.0,5,0,3,393.0,1,0,5,0.0,3,0,739.0,0,3,0,0,1,88,1920,0,0,0,0,0,0,4,0,0,9600
1770,361.0,5,0,3,530.0,2,0,5,300.0,3,0,56.0,0,4,0,0,1,38,1968,0,1,0,0,1,0,4,0,0,8640
1269,374.0,5,0,3,308.0,1,0,6,0.0,3,0,363.0,0,3,0,1,1,48,1960,0,0,1,0,0,0,3,0,1,7931
1039,841.0,5,0,3,504.0,2,0,4,0.0,3,0,198.0,0,3,0,0,1,45,1965,0,0,0,0,0,0,3,0,0,11625
1520,674.0,6,0,3,364.0,3,0,6,164.0,3,0,350.0,0,3,0,0,1,55,1955,0,1,0,0,1,0,3,0,2,9600
1704,1218.0,8,1,4,772.0,1,0,5,200.0,4,0,486.0,0,5,0,0,1,3,2007,0,1,1,0,1,0,3,1,1,11478
1686,1023.0,9,1,4,899.0,1,0,5,518.0,5,1,663.0,0,5,0,0,1,0,2006,0,0,1,0,1,0,1,0,1,7740
1646,1513.0,8,0,4,800.0,4,0,5,338.0,4,0,125.0,0,4,0,0,1,1,2007,0,1,1,0,1,0,3,1,1,9520
914,314.0,4,0,3,270.0,1,0,7,0.0,3,0,600.0,0,3,0,0,1,46,1961,0,0,1,0,0,0,2,0,0,17199
1616,370.0,6,0,3,216.0,2,0,7,0.0,4,0,779.0,0,3,0,0,1,81,1926,0,0,0,0,0,0,3,0,0,5400
1192,0.0,4,0,3,0.0,1,0,4,0.0,3,0,720.0,0,3,0,0,1,57,1949,0,0,0,0,0,0,4,0,0,10800
2210,0.0,6,0,3,205.0,2,0,4,0.0,2,0,1008.0,0,3,0,0,1,127,1880,0,0,0,0,0,0,5,0,0,9900
1296,276.0,6,0,3,576.0,1,0,6,0.0,3,0,569.0,0,3,0,0,1,80,1927,0,0,0,0,0,0,3,0,0,6000
2497,1632.0,8,0,4,676.0,4,0,5,0.0,4,0,0.0,0,4,0,1,1,26,1981,0,1,1,0,0,0,2,0,2,17778
1092,358.0,6,0,3,0.0,1,0,9,0.0,3,0,188.0,0,3,1,0,1,38,1970,0,0,0,0,0,0,3,0,0,1477
1652,343.0,7,0,3,473.0,1,0,6,44.0,4,0,80.0,0,4,0,0,1,16,1994,0,1,0,0,1,0,3,0,0,19645
1716,0.0,7,0,4,512.0,1,0,5,0.0,4,0,880.0,0,4,0,0,1,13,1996,0,1,0,0,0,0,2,0,1,8750
1014,0.0,5,0,3,267.0,0,0,5,0.0,3,0,0.0,1,0,0,0,1,52,1956,0,1,1,0,0,0,2,0,0,7785
1200,1200.0,5,0,3,0.0,4,0,5,0.0,3,0,0.0,0,4,0,0,1,22,1987,0,0,0,0,0,0,3,0,0,10800
1432,379.0,8,0,4,492.0,3,0,5,206.0,4,0,1043.0,0,5,0,0,1,3,2006,0,0,1,0,1,0,3,1,1,9139
1680,144.0,7,0,4,583.0,1,0,5,0.0,4,0,379.0,0,5,0,0,0,11,1998,0,0,1,0,0,0,3,0,1,10140
869,0.0,4,0,3,390.0,0,0,6,0.0,3,0,0.0,1,0,0,0,1,60,1948,0,0,1,0,0,0,1,0,0,10122
1718,0.0,7,0,3,427.0,1,0,5,40.0,3,0,832.0,0,4,0,0,1,11,1998,0,0,0,0,1,0,3,0,1,10141
1092,312.0,6,0,3,264.0,1,0,6,567.0,3,0,213.0,0,3,1,0,1,34,1973,0,0,0,0,1,0,3,0,0,2205
715,0.0,3,0,3,660.0,2,0,3,0.0,3,0,715.0,0,3,0,0,1,77,1929,0,0,0,0,0,0,2,0,0,10914
1560,0.0,7,0,4,573.0,1,0,5,0.0,4,0,1560.0,0,5,0,0,1,7,2003,0,0,1,0,0,0,3,0,0,9196
1768,400.0,7,0,4,603.0,1,0,5,0.0,4,0,466.0,0,4,0,0,1,3,2005,0,1,0,0,0,0,3,0,0,9803
2290,1684.0,10,1,5,1174.0,3,0,5,970.0,5,0,636.0,0,5,0,0,1,0,2007,0,0,1,0,1,0,2,0,1,17169
1598,0.0,7,0,4,433.0,3,0,5,0.0,4,0,848.0,0,4,0,0,1,2,2004,0,0,0,0,0,0,3,0,1,9171
990,722.0,5,0,3,528.0,1,0,7,0.0,3,0,268.0,0,4,0,0,1,14,1994,0,0,1,0,0,0,3,0,0,9750
941,941.0,5,0,3,564.0,3,0,7,124.0,4,0,0.0,0,4,0,0,1,31,1978,0,0,0,0,1,0,2,0,0,8604
1362,0.0,6,0,3,502.0,2,0,8,0.0,3,0,611.0,0,2,0,0,1,88,1920,0,0,0,0,0,0,3,0,0,6155
1690,520.0,6,0,3,442.0,1,0,5,0.0,3,0,395.0,0,4,0,0,1,7,2000,0,1,0,0,0,0,3,0,1,9487
1072,547.0,6,0,3,525.0,4,0,5,80.0,3,1,0.0,0,4,0,0,1,4,2005,0,0,0,0,1,0,2,0,0,3675
572,0.0,4,0,3,200.0,1,0,6,0.0,3,0,572.0,0,3,0,0,1,84,1925,0,0,0,0,0,0,2,0,0,10200
1546,20.0,7,0,4,796.0,2,0,5,204.0,4,0,1526.0,0,4,0,0,1,2,2005,0,1,1,0,1,0,3,0,0,11750
1346,78.0,7,0,4,660.0,1,0,5,60.0,4,0,1258.0,0,4,0,0,1,2,2008,0,0,1,0,1,0,3,1,1,11896
1790,247.0,6,0,3,484.0,1,0,5,288.0,3,0,485.0,0,3,0,0,0,34,1972,0,1,0,0,1,0,4,0,1,10400
1026,505.0,6,0,3,576.0,4,0,6,0.0,3,0,0.0,0,4,0,0,1,30,1978,0,0,0,0,0,0,3,0,0,10970
1504,690.0,7,0,4,478.0,4,0,5,196.0,4,0,814.0,0,4,0,0,1,13,1996,0,0,1,0,1,0,3,0,1,11883
1700,1018.0,5,0,3,447.0,1,0,5,0.0,4,0,380.0,0,3,0,1,1,51,1959,0,1,1,0,0,0,4,0,1,10552
864,41.0,3,0,3,0.0,1,0,3,0.0,3,0,823.0,0,3,0,0,1,94,1914,0,0,0,0,0,0,2,0,0,8248
1851,536.0,6,0,3,440.0,4,0,8,340.0,4,0,169.0,0,3,0,0,1,43,1964,0,1,0,0,1,0,3,0,1,9760
1512,507.0,6,0,4,440.0,1,0,5,513.0,4,1,249.0,0,4,0,0,1,9,2000,0,0,0,0,1,0,2,0,0,2998
1298,113.0,6,0,3,240.0,1,0,7,0.0,3,0,538.0,0,3,0,0,1,86,1921,0,0,0,0,0,0,2,0,1,6821
1673,1412.0,7,0,4,583.0,4,0,5,0.0,4,0,261.0,0,3,0,0,1,7,2000,0,1,1,0,0,0,3,0,1,11354
996,747.0,6,0,3,564.0,3,0,6,0.0,4,0,189.0,0,4,0,0,1,18,1992,0,0,0,0,0,0,2,0,0,9069
1224,481.0,6,0,3,280.0,1,0,8,0.0,3,0,161.0,0,3,0,0,1,62,1948,0,0,0,0,0,0,3,0,0,8064
1374,315.0,4,0,2,338.0,1,0,6,0.0,3,0,420.0,0,3,0,0,1,89,1920,0,0,0,0,0,0,2,0,0,5400
1716,210.0,5,0,3,0.0,1,0,6,0.0,2,0,570.0,0,3,0,0,1,96,1912,0,0,0,0,0,0,6,0,0,5687
3279,1416.0,8,0,5,841.0,4,1,5,603.0,5,0,234.0,0,4,0,0,0,7,2003,0,0,0,0,1,0,4,0,1,53504
1143,0.0,7,0,4,0.0,1,0,5,0.0,4,0,1143.0,0,4,0,0,1,1,2006,0,0,1,0,0,0,3,0,0,7500
1652,1572.0,9,1,4,840.0,1,0,5,300.0,5,0,80.0,0,5,0,0,1,3,2006,0,0,1,0,1,0,2,1,2,13173
1054,0.0,5,0,4,240.0,1,0,6,0.0,3,0,1046.0,0,3,0,0,1,61,1947,0,0,1,0,0,0,3,0,0,9488
935,560.0,5,0,3,288.0,1,0,6,114.0,3,0,0.0,0,3,0,0,1,41,1965,0,0,1,0,1,0,3,0,0,13526
2377,0.0,4,0,3,528.0,1,0,5,0.0,4,0,1313.0,0,3,0,0,0,94,1915,0,0,0,0,0,0,3,0,1,10410
1122,144.0,5,0,3,528.0,1,0,7,0.0,4,0,172.0,0,3,0,0,1,60,1948,0,0,1,0,0,0,2,0,0,12000
1180,0.0,5,0,3,477.0,1,0,5,0.0,3,0,1180.0,0,3,0,0,1,39,1970,0,1,1,0,0,0,2,0,0,7830
1690,0.0,7,0,3,225.0,1,0,6,0.0,3,0,815.0,0,3,0,0,1,90,1916,0,0,0,0,0,0,3,0,1,8850
1370,24.0,8,1,4,484.0,2,0,5,178.0,4,1,1346.0,0,4,0,0,1,4,2006,0,1,0,0,1,0,2,1,1,7132
1486,637.0,5,0,3,480.0,1,0,7,0.0,3,0,849.0,0,3,0,0,1,45,1964,0,0,1,0,0,0,3,0,0,9937
1131,0.0,5,0,3,200.0,1,0,6,0.0,3,0,676.0,0,3,0,0,1,68,1941,0,0,0,0,0,0,3,0,0,5720
2799,247.0,8,0,4,704.0,1,0,5,420.0,4,0,0.0,0,4,0,0,1,13,1993,0,0,0,0,1,1,3,0,1,12585
1456,0.0,7,0,4,440.0,1,0,5,0.0,4,0,728.0,0,4,0,0,1,1,2006,0,0,0,0,0,0,3,0,1,11103
1734,741.0,8,0,4,528.0,1,1,5,0.0,4,1,846.0,0,4,0,0,1,14,1995,0,1,0,0,0,0,2,0,0,8013
1531,1037.0,9,1,4,700.0,3,0,5,122.0,5,0,467.0,0,5,0,0,1,3,2006,0,0,1,0,1,0,2,1,1,10872
1922,1329.0,8,0,4,692.0,3,0,5,886.0,4,0,593.0,0,4,0,0,1,5,2002,0,0,1,0,1,0,2,0,1,11305
1144,0.0,5,0,3,336.0,1,0,5,69.0,3,0,1144.0,0,3,0,0,1,47,1960,0,1,1,0,1,0,3,0,1,9100
1363,226.0,7,0,3,439.0,4,0,7,0.0,3,0,96.0,0,4,0,0,0,54,1954,0,0,1,0,0,0,2,0,2,39104
1866,372.0,9,1,5,870.0,1,0,5,492.0,5,1,1486.0,0,4,0,0,1,0,2008,0,0,0,0,1,0,2,0,1,10110
1077,0.0,3,0,3,210.0,1,0,4,0.0,3,0,1007.0,0,3,0,0,1,84,1922,0,0,0,0,0,0,3,0,1,9786
1550,0.0,8,0,4,528.0,1,0,5,0.0,4,1,1550.0,0,4,0,0,1,1,2006,0,0,0,0,0,0,2,0,0,5330
1646,1474.0,7,0,4,482.0,4,0,5,174.0,5,1,120.0,0,5,0,0,1,4,2004,0,0,0,0,1,0,2,1,1,3811
1248,16.0,7,0,4,438.0,3,0,5,16.0,4,1,1232.0,0,4,0,0,1,1,2005,0,0,0,0,1,0,2,0,0,3010
1245,24.0,7,0,4,495.0,1,0,5,0.0,4,1,1211.0,0,4,0,0,1,4,2004,0,1,0,0,0,0,1,0,0,3435
1052,617.0,6,0,3,311.0,1,0,5,203.0,3,0,171.0,0,3,0,0,1,44,1963,0,0,1,0,1,0,3,0,0,10800
1829,506.0,6,0,3,535.0,1,0,6,120.0,3,0,1323.0,0,3,0,0,1,43,1967,0,1,1,0,1,0,4,0,0,10456
952,228.0,4,0,3,283.0,1,0,7,0.0,3,0,724.0,0,3,0,0,1,52,1956,0,0,1,0,0,0,2,0,0,8475
1480,1188.0,7,0,4,620.0,1,0,5,506.0,4,0,292.0,0,4,0,0,1,7,2003,0,1,1,0,1,0,3,0,0,8197
1844,976.0,8,0,4,620.0,1,0,5,366.0,4,0,868.0,0,4,0,0,1,4,2005,0,0,1,0,1,0,2,1,1,10994
1497,201.0,6,0,3,672.0,1,0,7,0.0,3,0,462.0,0,3,0,0,1,71,1937,0,0,0,0,0,0,3,0,0,6000
976,305.0,5,0,3,215.0,2,0,6,0.0,3,0,671.0,0,3,0,0,1,64,1942,0,0,0,0,0,0,2,0,0,7288
964,713.0,5,0,3,432.0,1,0,7,0.0,3,0,163.0,0,4,0,0,1,88,1921,0,0,0,0,0,0,2,0,0,13360
1501,679.0,7,0,4,577.0,4,0,5,183.0,4,0,811.0,0,4,0,0,1,10,1999,0,1,1,0,1,0,3,0,0,10335
1560,546.0,5,0,3,313.0,1,0,5,259.0,3,0,604.0,0,3,0,0,0,53,1956,0,0,1,0,1,0,2,0,1,11767
3395,256.0,6,0,2,0.0,1,0,7,0.0,2,0,1184.0,0,3,0,0,1,93,1914,0,0,0,0,0,0,8,0,0,10896
864,453.0,5,0,3,399.0,1,0,5,0.0,3,0,411.0,0,3,0,0,1,49,1958,0,0,1,0,0,0,3,0,0,5400
1525,1400.0,7,0,4,541.0,3,0,5,244.0,4,0,125.0,0,4,0,0,1,6,2000,0,1,1,0,1,0,3,0,0,9100
1190,803.0,5,0,3,540.0,3,0,6,120.0,3,0,303.0,0,3,0,0,1,44,1962,0,0,0,0,1,0,3,0,0,7728
1830,0.0,8,0,4,859.0,1,0,5,0.0,4,0,1302.0,0,4,0,0,1,1,2006,0,1,0,0,0,0,3,0,0,8778
1500,20.0,7,0,4,570.0,3,0,5,210.0,4,0,1480.0,0,4,0,0,1,5,2004,0,1,1,0,1,0,3,0,0,8487
1762,456.0,7,0,4,591.0,1,0,5,199.0,4,0,370.0,0,4,0,0,1,4,2002,0,0,0,0,1,0,3,0,0,9930
1902,1406.0,7,0,4,567.0,3,0,8,0.0,5,0,496.0,0,4,0,1,1,51,1959,0,0,1,0,0,0,3,0,2,17500
1658,0.0,8,0,4,726.0,1,0,5,294.0,4,0,1614.0,0,4,0,0,1,1,2008,0,0,1,0,1,0,3,0,1,10206
1506,0.0,9,0,4,592.0,1,0,5,284.0,5,0,1498.0,0,4,0,0,1,0,2008,0,0,1,0,1,0,2,1,1,14587
899,450.0,5,0,3,288.0,1,0,7,89.0,4,0,414.0,0,3,0,0,1,42,1967,0,0,1,0,1,0,3,0,0,7800
1654,0.0,5,0,3,336.0,1,0,7,0.0,3,0,297.0,0,3,0,0,1,79,1930,0,0,0,0,0,0,3,0,1,4960
912,0.0,5,0,3,360.0,1,0,7,0.0,3,0,520.0,0,3,0,0,1,78,1930,0,1,0,0,0,0,2,0,0,7392
1373,1319.0,5,0,3,591.0,3,0,5,0.0,3,0,0.0,0,4,0,0,1,32,1978,0,0,0,0,0,0,3,0,2,7424
1709,0.0,7,0,4,380.0,1,0,5,50.0,4,0,970.0,0,4,1,0,0,2,2004,0,0,0,0,1,0,3,1,0,2522
816,0.0,5,0,3,100.0,1,0,7,0.0,3,0,816.0,0,3,0,0,1,85,1922,0,0,0,0,0,0,2,0,0,3672
1091,114.0,6,0,3,429.0,3,0,5,0.0,3,0,0.0,0,4,0,0,1,16,1993,0,0,0,0,0,0,2,0,0,7706
1081,697.0,6,0,3,401.0,4,0,6,276.0,3,0,384.0,0,3,0,0,1,48,1960,0,0,1,0,1,0,3,0,0,12929
1020,544.0,5,0,3,288.0,1,0,5,0.0,3,0,480.0,0,3,0,0,1,44,1965,0,0,1,0,0,0,3,0,0,9316
999,867.0,7,0,5,588.0,3,0,9,210.0,5,0,77.0,0,3,0,0,1,47,1961,0,1,0,0,1,0,3,1,0,12122
1440,1440.0,4,0,3,0.0,4,0,3,0.0,3,0,0.0,0,4,0,0,1,30,1977,0,0,0,0,0,0,4,0,0,7711
1753,638.0,7,0,4,534.0,1,0,5,290.0,3,0,215.0,0,4,0,0,1,9,1998,0,1,0,0,1,0,3,0,1,12352
1964,0.0,8,0,4,760.0,1,0,5,192.0,4,0,1100.0,0,4,0,0,1,1,2005,0,0,0,0,1,0,3,1,1,12447
1141,54.0,7,0,4,484.0,1,0,5,0.0,4,0,1087.0,0,4,0,0,1,3,2006,0,1,1,0,0,0,3,0,0,7500
854,0.0,7,0,3,576.0,1,0,8,0.0,3,0,832.0,0,3,0,0,1,78,1929,0,0,0,0,0,0,2,0,0,6120
1182,310.0,6,0,3,378.0,1,0,7,0.0,3,0,460.0,0,2,0,0,1,61,1945,0,0,0,0,0,0,3,0,0,9576
2091,1290.0,9,1,5,521.0,3,0,5,385.0,5,0,316.0,0,5,0,0,1,1,2005,0,1,0,0,1,0,3,0,1,9942
985,0.0,4,0,3,676.0,1,0,7,0.0,3,0,576.0,0,3,0,0,1,90,1920,0,0,0,0,0,0,2,0,0,7898
1446,604.0,7,0,3,406.0,4,0,5,0.0,3,0,125.0,0,4,0,0,1,12,1996,0,0,0,0,0,0,3,0,1,21872
2022,392.0,7,0,3,505.0,1,0,5,299.0,3,0,768.0,0,4,0,0,1,31,1977,0,0,0,0,1,0,4,0,1,10005
1948,0.0,7,0,4,434.0,1,0,5,0.0,4,0,847.0,0,4,0,0,1,2,2004,0,0,0,0,0,0,4,0,1,12393
1590,0.0,8,0,4,676.0,1,0,5,0.0,4,0,768.0,0,4,0,0,1,1,2008,0,1,0,0,0,0,3,0,0,9000
1948,0.0,7,0,4,434.0,1,0,5,16.0,4,0,847.0,0,4,0,0,1,4,2003,0,0,0,0,1,0,4,0,1,7875
1324,672.0,4,0,3,240.0,1,0,6,0.0,3,0,0.0,0,3,0,0,1,73,1936,0,0,0,0,0,0,3,0,0,6000
1425,490.0,6,0,3,576.0,1,0,5,272.0,3,0,935.0,0,3,0,0,1,44,1964,0,1,1,0,1,0,3,0,1,10175
2337,0.0,5,0,3,560.0,1,0,5,0.0,3,0,662.0,0,3,0,0,0,107,1900,0,0,0,0,0,0,5,0,0,13600
908,130.0,5,0,3,512.0,1,0,7,0.0,3,0,433.0,0,3,0,0,1,67,1940,0,0,0,0,0,0,2,0,0,12172
1492,0.0,7,0,4,440.0,1,0,5,0.0,4,0,738.0,0,4,0,0,1,0,2006,0,0,0,0,0,0,3,0,0,10237
1150,781.0,5,0,3,288.0,1,0,4,0.0,3,0,369.0,0,3,0,1,1,45,1961,0,1,1,0,0,0,3,0,0,7000
2097,50.0,7,0,4,678.0,1,0,5,0.0,4,0,499.0,0,4,0,0,1,15,1993,0,0,0,0,0,0,3,0,1,11228
1256,476.0,5,0,3,311.0,1,0,6,0.0,4,0,292.0,0,3,0,1,1,49,1959,0,1,1,0,0,0,3,0,0,8000
1939,0.0,8,0,4,1053.0,2,0,5,0.0,4,0,1095.0,0,4,0,0,1,0,2006,0,1,0,0,0,0,3,0,1,10728
1566,0.0,5,0,3,450.0,1,0,7,145.0,4,0,816.0,0,3,0,0,1,82,1924,0,0,0,0,1,0,5,0,0,6000
784,784.0,4,0,3,0.0,3,0,5,0.0,3,0,0.0,0,3,0,0,1,53,1955,0,0,0,0,0,0,2,0,0,6931
1500,36.0,8,0,4,674.0,1,0,5,132.0,4,0,1453.0,0,4,0,0,1,1,2006,0,1,1,0,1,0,3,0,1,8760
1850,1261.0,9,1,4,772.0,4,0,5,378.0,4,0,572.0,0,5,0,0,1,2,2004,0,0,1,0,1,0,3,0,1,16033
1515,0.0,6,0,4,393.0,1,0,5,0.0,4,0,789.0,0,4,0,0,1,4,2004,0,0,0,0,0,0,3,0,1,9024
1537,1036.0,8,0,4,788.0,4,0,5,258.0,4,0,482.0,0,5,0,0,1,2,2006,0,0,1,0,1,0,3,1,0,11563
987,110.0,6,0,3,288.0,1,0,6,425.0,3,0,79.0,0,3,1,0,1,37,1972,0,0,0,0,1,0,2,0,0,1680
1962,464.0,7,0,4,868.0,2,0,5,0.0,4,0,927.0,0,4,0,0,1,0,2006,0,1,0,0,0,0,3,0,0,8760
1433,915.0,5,0,3,441.0,2,0,6,0.0,3,0,336.0,0,3,0,0,0,45,1961,0,0,1,0,0,0,3,0,1,9600
848,686.0,6,0,4,420.0,3,0,5,170.0,4,1,162.0,0,4,0,0,1,5,2003,0,0,0,0,1,0,1,0,0,4435
987,162.0,6,0,3,264.0,1,0,8,510.0,4,0,321.0,0,3,1,0,1,37,1972,0,0,0,0,1,0,2,0,0,1680
845,565.0,4,0,3,360.0,1,0,6,0.0,3,0,280.0,0,3,0,0,1,25,1982,0,0,1,0,0,0,2,0,0,7599
1548,0.0,7,0,4,672.0,1,0,7,0.0,5,0,952.0,0,3,0,0,1,84,1925,0,0,0,0,0,0,3,0,0,7264
2515,1219.0,6,0,4,484.0,1,0,3,0.0,3,0,816.0,0,3,0,0,0,50,1957,0,1,1,0,0,0,4,0,2,32668
1694,0.0,8,1,4,856.0,2,0,5,302.0,4,0,1694.0,0,5,0,0,1,1,2006,0,1,1,0,1,0,3,1,1,11825
1602,1478.0,8,0,4,810.0,3,0,5,180.0,4,0,100.0,0,4,0,0,1,2,2007,0,1,1,0,1,0,3,0,1,10200
1684,28.0,9,1,5,564.0,1,0,5,616.0,5,1,1656.0,0,5,0,0,1,3,2005,0,1,0,0,1,0,2,0,1,8849
1683,226.0,6,0,3,440.0,1,0,5,92.0,3,0,192.0,0,3,0,0,1,31,1978,0,1,0,0,1,0,3,0,1,11184
1869,1088.0,5,0,3,456.0,1,0,6,0.0,3,0,0.0,0,3,0,0,1,119,1890,0,0,0,0,0,0,2,0,0,8820
1432,0.0,6,0,3,216.0,1,0,6,0.0,4,0,1022.0,0,3,0,0,1,86,1923,0,0,0,0,0,0,3,0,1,6615
1414,24.0,7,0,4,494.0,3,0,5,98.0,4,0,1390.0,0,4,0,0,1,6,2004,0,1,1,0,1,0,3,0,0,8773
1358,872.0,8,0,4,418.0,1,0,5,0.0,4,0,476.0,0,4,0,0,1,4,2002,0,0,1,0,0,0,1,0,1,11088
1496,0.0,8,0,4,474.0,3,0,5,140.0,4,0,1496.0,0,4,0,0,1,0,2007,0,0,1,0,1,0,3,1,0,9158
932,0.0,6,0,3,306.0,1,0,5,0.0,4,0,932.0,0,3,0,1,1,57,1950,0,0,1,0,0,0,2,0,1,8280
1040,0.0,3,0,3,400.0,0,0,4,0.0,3,0,0.0,1,0,0,1,1,59,1950,0,0,0,0,0,0,2,0,0,8544
1072,134.0,5,0,3,1184.0,1,0,5,0.0,3,0,938.0,0,3,0,0,1,84,1925,0,0,0,0,0,0,2,0,0,8635
864,600.0,4,0,3,576.0,1,0,5,0.0,3,0,264.0,0,3,0,0,1,36,1972,0,0,1,0,0,0,3,0,0,12735
2285,0.0,8,0,4,648.0,1,0,5,72.0,4,0,969.0,0,4,0,0,1,7,2000,0,0,0,0,1,1,4,0,1,11000
1117,0.0,5,0,3,264.0,1,0,5,0.0,3,0,1117.0,0,3,0,0,1,45,1963,0,0,1,0,0,0,3,0,0,7590
848,717.0,6,0,4,420.0,3,0,5,170.0,4,1,131.0,0,4,0,0,1,3,2003,0,0,0,0,1,0,1,0,0,4435
1048,586.0,5,0,3,286.0,1,0,5,120.0,3,0,462.0,0,3,0,0,1,51,1956,0,0,1,0,1,0,3,0,0,10152
936,252.0,4,0,3,288.0,2,0,6,72.0,3,0,684.0,0,4,0,0,1,39,1969,0,0,1,0,1,0,2,0,0,10295
1283,504.0,5,0,3,506.0,1,0,7,0.0,3,0,319.0,0,3,0,0,1,46,1962,0,0,1,0,0,0,3,0,0,7763
1588,0.0,4,0,3,680.0,0,0,4,0.0,3,0,0.0,1,0,0,0,0,49,1959,0,0,0,0,0,0,4,0,1,17120
2042,1152.0,10,0,5,724.0,4,1,5,250.0,5,0,590.0,0,5,0,0,1,1,2006,0,0,1,0,1,0,3,0,1,13870
2526,740.0,8,0,4,844.0,1,0,5,391.0,4,0,425.0,0,4,0,0,1,12,1994,0,1,0,0,1,1,4,0,1,10120
1873,342.0,7,0,4,597.0,4,0,5,0.0,4,0,646.0,0,4,0,0,1,8,1999,0,1,0,0,0,0,3,0,1,10820
1416,381.0,6,0,3,400.0,1,0,8,0.0,4,0,399.0,0,3,0,0,1,106,1900,0,0,0,0,0,0,3,0,0,9600
1664,0.0,6,0,3,460.0,1,0,5,0.0,3,0,953.0,0,4,0,0,1,6,2000,0,1,0,0,0,0,3,0,1,8121
1428,0.0,7,0,4,480.0,1,0,5,0.0,4,0,1428.0,0,4,0,0,1,1,2007,0,0,1,0,0,0,3,0,0,11639
1792,1232.0,9,1,5,925.0,4,0,5,430.0,4,0,560.0,0,5,0,0,1,1,2005,0,1,1,0,1,0,2,0,1,13758
2814,779.0,6,0,4,614.0,1,0,5,190.0,4,0,298.0,0,4,0,0,1,13,1995,0,0,0,0,1,0,4,0,1,9771
819,0.0,5,0,3,0.0,1,0,4,0.0,4,0,610.0,0,3,0,0,1,87,1919,0,0,0,0,0,0,2,0,0,9000
1344,0.0,3,0,2,0.0,1,0,3,0.0,3,0,536.0,0,3,0,0,1,93,1915,0,0,0,0,0,0,3,0,0,10320
2119,0.0,6,0,3,583.0,1,0,6,333.0,3,0,689.0,0,3,0,0,1,37,1972,0,1,0,0,1,0,3,0,1,10448
1285,336.0,5,0,3,240.0,1,0,5,0.0,3,0,295.0,0,3,0,0,0,60,1948,0,0,0,0,0,0,2,0,0,8635
1433,1433.0,7,0,4,528.0,4,0,5,177.0,4,0,0.0,0,4,0,0,1,23,1987,0,1,1,0,1,0,1,0,2,11980
2132,1441.0,8,0,4,612.0,4,0,8,0.0,4,0,55.0,0,4,0,0,0,26,1983,0,0,0,0,0,0,1,0,1,12327
1357,719.0,6,0,3,312.0,3,0,7,84.0,5,0,300.0,0,3,0,0,1,49,1959,0,1,0,0,1,0,2,0,1,11512
2196,485.0,7,0,4,701.0,2,0,7,234.0,4,0,1496.0,0,4,0,0,1,19,1990,0,1,1,0,1,0,3,0,1,14684
1304,0.0,5,0,3,336.0,2,0,6,0.0,3,1,264.0,0,4,0,0,1,32,1976,0,0,0,0,0,0,3,0,1,2665
2358,259.0,8,0,3,0.0,1,0,5,0.0,3,0,425.0,0,3,0,0,1,136,1872,0,0,0,0,0,0,4,0,0,5250
2726,0.0,8,0,4,691.0,1,0,5,0.0,4,0,279.0,0,4,0,0,1,21,1986,0,0,1,0,0,0,2,0,1,18044
1797,0.0,7,0,4,639.0,3,0,5,0.0,4,0,939.0,0,4,0,0,1,1,2006,0,1,0,0,0,0,3,0,0,9245
1040,0.0,5,0,3,625.0,0,0,7,0.0,3,0,0.0,1,0,0,0,1,56,1950,0,0,1,0,0,0,2,0,0,7200
789,104.0,5,0,3,250.0,1,0,5,0.0,3,0,516.0,0,3,0,0,1,60,1948,0,0,1,0,0,0,2,0,0,6000
1143,0.0,7,0,4,588.0,1,0,5,0.0,4,1,1143.0,0,4,0,0,1,2,2004,0,1,0,0,0,0,1,0,1,3628
1489,0.0,6,0,3,462.0,1,0,7,0.0,4,0,1489.0,0,3,0,1,1,41,1968,0,1,1,0,0,0,3,0,1,9156
1852,668.0,8,0,4,660.0,2,0,5,320.0,4,0,336.0,0,4,0,0,1,9,1999,0,0,0,0,1,0,3,0,2,9066
960,0.0,4,0,3,0.0,1,0,5,0.0,3,0,960.0,0,3,0,0,1,52,1958,0,0,1,0,0,0,3,0,0,6410
768,619.0,5,0,3,624.0,3,0,7,0.0,3,0,149.0,0,4,0,0,1,37,1970,0,0,0,0,0,0,2,0,0,7244
1124,914.0,6,0,3,353.0,3,0,6,0.0,3,0,210.0,0,3,0,0,1,50,1956,0,0,1,0,0,0,3,0,1,10152
1224,294.0,6,0,4,528.0,3,0,5,76.0,4,1,318.0,0,4,0,0,1,0,2009,0,1,0,0,1,0,2,1,0,3000
