id,mssubclass,mszoning,lotfrontage,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,yearbuilt,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtunfsf,heatingqc,electrical,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagecond,paveddrive,wooddecksf,mosold,yrsold,saleprice,porch,pool,garage,fireplace,bsmt,masvnr,agesold,remodelled,bighouse,2ndflr
2428,120,RL,43.0,3013,0,Lvl,Inside,flat,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,PConc,4,4,GLQ,16.0,1346.0,5,SBrkr,1506,0.0,2,0,2,1,4,Typ,1,4,Attchd,Fin,440.0,3,Y,142,4,2006,213490,1,0,1,1,1,1,1,1,0,0
242,20,RL,44.0,17485,2,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,PConc,4,4,GLQ,1346.0,162.0,5,SBrkr,1508,1.0,1,0,1,1,4,Typ,2,3,Attchd,RFn,572.0,3,Y,0,1,2010,308030,0,0,1,1,1,1,1,0,0,0
1564,20,RL,0.0,23730,2,Lvl,Inside,flat,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,PConc,5,2,GLQ,700.0,1140.0,5,SBrkr,2032,1.0,3,0,3,1,4,Typ,0,0,Attchd,Fin,786.0,3,Y,0,9,2008,300000,1,0,1,0,1,1,12,0,0,0
2613,20,RL,79.0,8910,0,Lvl,Corner,flat,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,CBlock,3,2,ALQ,655.0,0.0,5,SBrkr,1194,0.0,1,0,3,1,3,Typ,1,2,BuiltIn,Fin,539.0,3,Y,0,7,2006,159500,1,0,1,1,1,0,47,1,0,0
2832,160,RM,24.0,2522,0,Lvl,Inside,flat,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,PConc,4,1,Unf,0.0,970.0,5,SBrkr,1709,0.0,2,0,3,1,4,Maj1,0,0,Detchd,Unf,380.0,3,Y,0,4,2006,137500,1,0,1,0,1,1,2,1,0,1
2459,20,RL,73.0,8688,0,Lvl,Inside,flat,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,PConc,4,3,Unf,0.0,1616.0,5,SBrkr,1616,0.0,2,0,3,1,4,Typ,0,0,Attchd,RFn,834.0,3,Y,208,4,2006,232000,1,0,1,0,1,1,1,1,0,0
1360,30,RM,0.0,6291,1,Lvl,Inside,flat,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,Gable,CompShg,Stucco,Wd Shng,None,0.0,4,BrkTil,3,1,Unf,0.0,768.0,3,SBrkr,768,0.0,1,0,1,1,3,Typ,0,0,Detchd,Unf,440.0,3,N,0,7,2008,93850,1,0,1,0,1,0,78,0,0,0
2723,30,RL,0.0,17529,0,Lvl,Inside,flat,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,BrkTil,3,1,Unf,0.0,872.0,2,FuseF,872,0.0,1,0,2,1,2,Mod,1,4,Detchd,Unf,322.0,2,N,0,4,2006,105000,1,0,1,1,1,1,82,0,0,0
1350,30,RM,60.0,6324,1,Lvl,Inside,flat,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,Unf,0.0,520.0,2,SBrkr,520,0.0,1,0,1,1,2,Typ,0,0,Detchd,Unf,240.0,3,Y,49,5,2008,68500,1,0,1,0,1,0,81,0,0,0
136,90,RL,80.0,11600,0,Lvl,Corner,flat,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,CBlock,3,1,Rec,443.0,662.0,3,FuseA,2274,0.0,2,0,5,2,3,Typ,0,0,Detchd,Unf,480.0,3,Y,0,1,2010,154300,0,0,1,0,1,1,50,1,0,1
2235,50,RM,50.0,7288,0,Lvl,Inside,flat,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,BrkTil,3,1,Unf,0.0,936.0,5,SBrkr,1601,0.0,2,0,3,1,3,Typ,0,0,None,None,0.0,0,N,0,9,2007,129850,1,0,0,0,1,0,82,0,0,1
1993,70,RM,35.0,4571,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,BLQ,168.0,448.0,5,SBrkr,1232,0.0,1,0,3,1,3,Typ,0,0,Detchd,Unf,480.0,2,Y,280,6,2007,114000,1,0,1,0,1,0,97,0,0,1
367,20,RL,63.0,17423,1,Lvl,CulDSac,flat,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,PConc,5,1,GLQ,1904.0,312.0,5,SBrkr,2234,1.0,2,0,1,1,5,Typ,1,4,Attchd,Fin,1166.0,3,Y,0,7,2009,501837,1,0,1,1,1,1,1,0,0,0
1309,50,RM,100.0,12665,1,Lvl,Inside,flat,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,2,Unf,0.0,876.0,4,SBrkr,1416,0.0,1,1,4,1,3,Typ,1,4,Detchd,Unf,720.0,3,Y,418,6,2008,153900,1,0,1,1,1,0,93,0,0,1
402,20,RL,60.0,9000,0,Lvl,FR2,flat,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,ALQ,240.0,624.0,4,SBrkr,864,0.0,1,0,3,1,3,Typ,0,0,Detchd,Unf,576.0,3,Y,200,7,2009,130000,0,0,1,0,1,0,38,0,0,0
1592,120,RM,32.0,4500,0,Lvl,FR2,flat,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,PConc,5,1,GLQ,864.0,325.0,5,SBrkr,1189,1.0,2,0,2,1,3,Typ,0,0,Attchd,RFn,392.0,3,Y,0,4,2008,160500,1,0,1,0,1,1,11,1,0,0
2409,120,RL,48.0,6373,0,Lvl,Inside,flat,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,PConc,5,1,GLQ,415.0,1251.0,5,SBrkr,1666,1.0,2,0,2,1,4,Typ,1,4,Attchd,RFn,575.0,3,Y,228,6,2006,310090,1,0,1,1,1,1,0,1,0,0
539,20,RL,67.0,10083,0,Lvl,Inside,flat,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,GLQ,833.0,343.0,5,SBrkr,1200,1.0,2,0,2,1,4,Typ,0,0,Attchd,RFn,555.0,3,Y,0,8,2009,184900,1,0,1,0,1,0,6,1,0,0
1940,20,RL,70.0,13300,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,4,1,Rec,377.0,551.0,3,SBrkr,928,0.0,1,0,2,1,3,Typ,0,0,Attchd,Unf,252.0,3,Y,261,6,2007,132000,1,0,1,0,1,0,51,0,0,0
588,20,RL,80.0,9600,0,Lvl,Inside,flat,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,CBlock,4,2,ALQ,553.0,588.0,3,SBrkr,1336,0.0,2,0,3,1,3,Typ,1,2,Attchd,RFn,502.0,3,Y,312,8,2009,163000,1,0,1,1,1,1,40,1,0,0
96,160,FV,30.0,3215,0,Lvl,Inside,flat,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,PConc,4,3,GLQ,280.0,320.0,5,SBrkr,1200,0.0,2,1,2,1,4,Typ,0,0,Detchd,RFn,480.0,3,Y,0,4,2010,155000,1,0,1,0,1,1,6,1,0,1
1187,80,RL,0.0,11104,1,Lvl,Inside,flat,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,3,GLQ,828.0,599.0,4,SBrkr,1427,0.0,2,0,4,1,3,Typ,0,0,Attchd,RFn,516.0,3,Y,0,5,2008,183000,1,0,1,0,1,0,39,1,0,0
2154,60,RL,0.0,15295,3,Lvl,Corner,flat,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,PConc,4,2,GLQ,762.0,98.0,5,SBrkr,1992,1.0,2,1,3,1,4,Min2,2,3,Attchd,RFn,608.0,3,Y,225,6,2007,211000,1,0,1,1,1,1,11,0,0,1
550,60,RL,70.0,9109,0,Lvl,Inside,flat,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,LwQ,36.0,122.0,5,SBrkr,1540,1.0,2,1,3,1,4,Typ,0,0,Attchd,RFn,495.0,3,Y,140,10,2009,184000,1,0,1,0,1,0,15,1,0,1
811,90,RL,64.0,7018,0,Bnk,Inside,flat,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,Slab,0,0,None,0.0,0.0,3,SBrkr,1535,0.0,2,0,4,2,3,Typ,0,0,Attchd,Unf,400.0,3,Y,0,6,2009,118858,0,0,1,0,1,0,30,1,0,0
124,80,RL,0.0,14112,1,Lvl,Corner,flat,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,PConc,3,3,GLQ,1014.0,138.0,3,SBrkr,1152,1.0,1,0,3,1,3,Typ,1,4,Attchd,RFn,484.0,3,Y,227,4,2010,180500,0,0,1,1,1,1,46,1,0,0
1836,120,FV,80.0,3523,1,Lvl,Inside,flat,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,4,PConc,4,1,GLQ,60.0,1081.0,5,SBrkr,1151,1.0,2,0,2,1,4,Typ,0,0,Attchd,Fin,484.0,3,Y,0,2,2007,166000,1,0,1,0,1,1,1,0,0,0
779,80,RL,88.0,15312,0,Lvl,Inside,flat,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,3,CBlock,3,3,BLQ,588.0,550.0,5,SBrkr,1138,0.0,1,0,3,1,3,Typ,1,3,Attchd,RFn,480.0,3,Y,0,3,2009,148000,1,0,1,1,1,1,49,1,0,0
1886,20,RL,74.0,7450,1,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,Rec,438.0,250.0,4,SBrkr,1074,0.0,1,0,2,1,4,Min1,1,4,Detchd,Unf,396.0,3,Y,0,1,2007,124000,1,0,1,1,1,0,51,1,0,0
1724,120,RL,60.0,7313,0,Lvl,Inside,flat,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5,PConc,5,1,GLQ,1153.0,408.0,5,SBrkr,1561,1.0,2,0,2,1,5,Typ,1,4,Attchd,Fin,556.0,3,Y,203,8,2007,277500,1,0,1,1,1,1,2,1,0,0
2450,60,RL,83.0,10019,1,Lvl,Inside,flat,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,4,PConc,4,1,ALQ,527.0,815.0,5,SBrkr,2726,0.0,2,1,4,1,4,Typ,1,5,Attchd,RFn,725.0,3,Y,307,6,2006,350000,1,0,1,1,1,1,11,1,0,1
1013,20,RL,53.0,15401,1,HLS,CulDSac,flat,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,5,PConc,5,4,GLQ,1337.0,547.0,5,SBrkr,1884,1.0,2,0,2,1,5,Typ,1,4,Attchd,Fin,670.0,3,Y,214,9,2008,387000,1,0,1,1,1,1,4,1,0,0
2084,30,RL,58.0,9098,1,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,2,ALQ,348.0,180.0,5,SBrkr,605,1.0,1,0,2,1,3,Typ,0,0,None,None,0.0,0,N,0,7,2007,86000,1,0,0,0,1,0,87,0,0,0
1184,20,RL,103.0,16280,0,Lvl,Inside,flat,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,CBlock,4,2,GLQ,1044.0,0.0,5,SBrkr,1671,1.0,3,0,3,1,5,Typ,1,4,Attchd,RFn,550.0,3,Y,280,5,2008,290000,1,0,1,1,1,0,32,0,0,0
728,30,C (all),72.0,9392,0,Lvl,Corner,flat,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,Mansard,CompShg,AsbShng,AsbShng,None,0.0,3,CBlock,2,1,Unf,0.0,245.0,3,SBrkr,797,0.0,1,0,2,1,3,Typ,0,0,None,None,0.0,0,N,0,9,2009,44000,1,0,0,0,1,0,109,0,0,0
950,60,RL,71.0,12209,1,Lvl,CulDSac,flat,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,5,1,ALQ,690.0,114.0,5,SBrkr,1961,1.0,2,1,3,1,4,Typ,1,3,BuiltIn,Fin,560.0,3,Y,125,6,2009,215000,1,0,1,1,1,0,8,0,0,1
2524,190,RL,79.0,13110,1,Lvl,Corner,flat,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,3,CBlock,4,1,GLQ,962.0,191.0,5,SBrkr,1193,1.0,2,0,2,1,3,Typ,0,0,Attchd,Fin,501.0,3,Y,140,7,2006,146500,1,0,1,0,1,1,34,1,0,0
2513,160,FV,0.0,2651,0,Lvl,FR2,flat,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,PConc,4,1,GLQ,641.0,32.0,5,SBrkr,1382,1.0,2,1,3,1,4,Typ,0,0,Detchd,Unf,490.0,3,Y,153,4,2006,165000,1,0,1,0,1,0,6,1,0,1
2028,50,RM,60.0,8520,0,Lvl,Inside,flat,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,Gable,CompShg,Stucco,Stucco,None,0.0,3,BrkTil,3,1,Rec,168.0,0.0,3,SBrkr,2526,0.0,2,0,5,1,4,Typ,1,4,Detchd,Unf,216.0,3,Y,88,8,2007,136000,1,0,1,1,1,0,91,0,0,1
2309,20,RL,0.0,39384,1,Low,CulDSac,sloped,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,3,CBlock,4,4,ALQ,1110.0,595.0,5,SBrkr,1390,1.0,1,1,1,1,5,Min1,2,4,Attchd,Unf,550.0,3,Y,0,10,2006,252000,1,0,1,1,1,1,49,1,0,0
51,160,RL,36.0,2628,0,Lvl,Inside,flat,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,PConc,4,1,Unf,0.0,764.0,5,SBrkr,1626,0.0,2,1,2,1,4,Typ,0,0,BuiltIn,RFn,474.0,3,Y,0,6,2010,175500,1,0,1,0,1,1,7,1,0,1
699,70,RM,57.0,6406,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,ALQ,421.0,269.0,3,FuseA,1558,0.0,1,1,3,1,3,Typ,1,4,Detchd,Unf,400.0,3,Y,0,10,2009,150000,1,0,1,1,1,0,70,0,0,1
1881,20,RL,0.0,12342,1,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,Unf,0.0,978.0,3,SBrkr,1422,0.0,1,0,3,1,3,Min1,1,3,Attchd,RFn,286.0,3,Y,0,8,2007,139900,1,0,1,1,1,0,47,0,0,0
1345,50,RM,52.0,6240,0,Lvl,Inside,flat,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,PConc,3,1,Unf,0.0,1078.0,3,SBrkr,1573,0.0,2,0,3,1,3,Typ,1,4,Detchd,Unf,360.0,3,P,0,6,2008,162900,0,0,1,1,1,0,78,0,0,1
166,20,RL,87.0,10000,1,Lvl,Corner,flat,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,3,CBlock,3,1,Unf,0.0,1116.0,3,SBrkr,1116,0.0,1,1,3,1,3,Typ,0,0,Attchd,Unf,440.0,3,Y,0,2,2010,160000,1,0,1,0,1,1,48,1,0,0
781,20,RL,0.0,9000,0,Lvl,Corner,flat,Sawyer,Norm,Norm,1Fam,1Story,2,2,1947,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,Slab,0,0,None,0.0,0.0,2,SBrkr,660,0.0,1,0,2,1,2,Min2,0,0,None,None,0.0,0,N,0,6,2009,63900,1,0,0,0,1,0,62,0,0,0
379,20,RL,80.0,11088,0,Lvl,Inside,flat,NWAmes,Norm,Norm,1Fam,1Story,6,5,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,3,PConc,3,1,ALQ,832.0,308.0,4,SBrkr,1707,0.0,2,0,3,1,3,Typ,1,3,Attchd,Fin,479.0,3,Y,0,5,2009,184000,0,0,1,1,1,1,31,0,0,0
2818,20,RL,134.0,17755,0,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,CBlock,3,1,BLQ,176.0,1290.0,3,SBrkr,1466,0.0,1,1,3,1,2,Typ,2,4,Attchd,Fin,528.0,3,Y,0,11,2006,149900,1,0,1,1,1,1,47,1,0,0
1168,120,FV,0.0,4765,1,Lvl,Inside,flat,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2000,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,4,PConc,4,3,GLQ,1027.0,587.0,5,SBrkr,1638,1.0,2,0,2,1,5,Typ,1,3,Attchd,Fin,495.0,3,Y,230,7,2008,300000,1,0,1,1,1,1,8,1,0,0
1396,190,RL,0.0,10532,0,Lvl,Corner,flat,ClearCr,Norm,Norm,1Fam,1Story,5,3,1960,Flat,Tar&Grv,Plywood,Plywood,Stone,275.0,3,CBlock,3,2,Rec,988.0,0.0,4,SBrkr,1721,1.0,2,0,3,1,3,Mod,2,3,Basment,Unf,626.0,3,Y,50,12,2008,145000,1,0,1,1,1,1,48,1,0,0
838,60,RL,65.0,15426,1,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,4,1,GLQ,821.0,107.0,5,SBrkr,1764,1.0,2,1,3,1,4,Typ,0,0,Attchd,RFn,470.0,3,Y,276,8,2009,231500,1,0,1,0,1,0,12,1,0,1
1492,30,RL,63.0,13907,0,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,CBlock,3,1,BLQ,290.0,706.0,5,SBrkr,996,1.0,1,0,3,1,3,Typ,1,4,None,None,0.0,0,Y,144,7,2008,108000,0,0,0,1,1,0,68,0,0,0
637,20,RL,70.0,8750,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,CBlock,3,1,Rec,435.0,565.0,3,SBrkr,1202,0.0,1,0,3,1,3,Typ,0,0,Attchd,RFn,304.0,3,Y,0,11,2009,120000,1,0,1,0,1,0,53,1,0,0
1826,20,RL,0.0,9945,1,Lvl,Inside,flat,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,3,CBlock,3,1,Rec,827.0,161.0,3,SBrkr,988,1.0,1,0,3,1,3,Typ,0,0,Detchd,Unf,572.0,3,Y,0,10,2007,128500,0,0,1,0,1,1,46,1,0,0
173,30,RM,56.0,8960,0,Lvl,Inside,flat,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,CBlock,3,1,Unf,0.0,1008.0,4,FuseA,1028,0.0,1,0,2,1,3,Typ,1,4,Detchd,Unf,360.0,3,Y,0,3,2010,115000,1,0,1,1,1,0,83,0,0,0
715,50,RM,50.0,3500,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,CBlock,3,1,LwQ,312.0,408.0,3,SBrkr,1284,0.0,1,1,2,1,3,Typ,0,0,Detchd,Unf,240.0,3,Y,0,4,2009,110000,1,0,1,0,1,0,62,0,0,1
1183,60,RL,0.0,24572,1,Lvl,CulDSac,flat,Veenker,Norm,Norm,1Fam,2Story,9,3,1977,Mansard,CompShg,Wd Sdng,Wd Sdng,BrkFace,1050.0,4,CBlock,4,1,GLQ,410.0,584.0,3,SBrkr,2944,0.0,2,2,3,1,4,Typ,1,4,Attchd,RFn,864.0,3,Y,140,6,2008,150000,1,0,1,1,1,1,31,1,0,1
2433,60,RL,74.0,9056,1,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,5,3,Unf,0.0,707.0,5,SBrkr,1414,0.0,2,1,3,1,4,Typ,1,4,Attchd,Fin,403.0,3,Y,100,10,2006,178000,1,0,1,1,1,0,2,1,0,1
2866,70,RL,70.0,12320,1,HLS,Inside,flat,Crawfor,Norm,Norm,1Fam,2Story,7,7,1932,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,Unf,0.0,637.0,5,SBrkr,1609,0.0,1,1,3,1,4,Typ,2,4,2Types,Unf,579.0,3,Y,0,5,2006,199500,1,0,1,1,1,0,74,0,0,1
2311,60,RL,60.0,8238,1,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,1,GLQ,700.0,113.0,5,SBrkr,1525,1.0,2,1,3,1,3,Typ,1,3,Attchd,Fin,400.0,3,Y,421,5,2006,183500,1,0,1,1,1,0,9,0,0,1
1551,80,RM,75.0,6000,0,Lvl,Inside,flat,IDOTRR,Norm,Norm,1Fam,SLvl,5,5,1967,Hip,CompShg,HdBoard,Plywood,None,0.0,2,CBlock,4,2,Rec,257.0,367.0,5,SBrkr,1656,0.0,1,1,3,1,3,Mod,1,1,Attchd,Unf,288.0,3,Y,0,7,2008,126000,1,0,1,1,1,0,41,1,0,1
1049,120,RL,24.0,2529,0,Lvl,Inside,flat,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1977,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,CBlock,4,1,ALQ,378.0,677.0,2,SBrkr,1055,0.0,2,0,2,1,3,Typ,0,0,Attchd,Unf,440.0,3,Y,0,9,2008,148500,1,0,1,0,1,0,31,1,0,0
657,60,RL,60.0,10800,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,2Story,5,7,1939,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,BrkTil,3,1,Unf,0.0,676.0,5,SBrkr,1352,0.0,2,0,4,1,4,Typ,0,0,Detchd,Unf,720.0,3,Y,187,8,2009,149000,1,0,1,0,1,0,70,0,0,1
414,160,RL,24.0,2349,0,Lvl,Inside,flat,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1977,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,CBlock,4,1,ALQ,389.0,466.0,3,SBrkr,1456,0.0,2,1,3,1,3,Typ,1,3,Attchd,Unf,440.0,3,Y,0,5,2009,137900,1,0,1,1,1,0,32,1,0,1
1181,120,RL,32.0,10846,1,Lvl,CulDSac,flat,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,PConc,4,4,GLQ,1619.0,100.0,5,SBrkr,1719,2.0,1,1,1,1,4,Typ,2,4,Attchd,Fin,473.0,3,Y,122,5,2008,324000,1,0,1,1,1,0,15,1,0,0
1514,30,RL,67.0,5604,0,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,1Story,5,6,1925,Gable,CompShg,Stucco,Stucco,None,0.0,3,CBlock,3,1,Rec,468.0,396.0,3,FuseA,864,1.0,1,0,2,1,3,Typ,0,0,None,None,0.0,0,Y,0,4,2008,98000,1,0,0,0,1,0,83,0,0,0
1040,160,RM,21.0,1680,0,Lvl,Inside,flat,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,3,CBlock,3,1,LwQ,458.0,25.0,3,SBrkr,987,0.0,1,1,2,1,3,Typ,0,0,Detchd,Unf,264.0,3,Y,52,2,2008,103400,0,0,1,0,1,1,35,1,0,1
216,50,RL,54.0,6342,0,Lvl,Inside,flat,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,Unf,0.0,780.0,4,SBrkr,1020,0.0,1,0,2,1,3,Typ,0,0,None,None,0.0,0,N,0,5,2010,94000,1,0,0,0,1,0,135,0,0,1
1720,120,RL,34.0,4590,0,Lvl,Inside,flat,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,4,PConc,4,2,GLQ,24.0,1530.0,5,SBrkr,1554,0.0,2,0,2,1,4,Typ,1,4,Attchd,RFn,627.0,3,Y,156,8,2007,209500,1,0,1,1,1,1,1,1,0,0
2331,60,RL,60.0,18062,1,HLS,CulDSac,flat,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,662.0,5,PConc,5,4,Unf,0.0,1528.0,5,SBrkr,3390,0.0,3,1,5,1,5,Typ,1,5,BuiltIn,Fin,758.0,3,Y,204,9,2006,545224,1,0,1,1,1,1,0,1,0,1
204,70,RM,60.0,12900,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,2Story,6,8,1912,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,PConc,3,1,Unf,0.0,780.0,5,SBrkr,1560,0.0,1,1,3,1,4,Typ,0,0,None,None,0.0,0,N,344,5,2010,159900,1,0,0,0,1,0,98,0,0,1
